Textbox5
"Tarnowskie Góry / Szkoła Podstawowa nr 3 
stan na: 6/14/2025 4:43:30 PM"

tydzien,data_spotk,para,karta
tydz. od 26.05,2025-05-29,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 26.05,2025-05-29,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 26.05,2025-05-29,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 26.05,2025-05-29,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 26.05,2025-05-29,W6Name W6Surname-K6Name K6Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 26.05,2025-05-29,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 26.05,2025-05-29,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 26.05,2025-05-30,W1Name W1Surname-K1Name K1Surname 2025-04-09,odwolal_wolontariusz
tydz. od 26.05,2025-05-30,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 26.05,2025-05-30,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 26.05,2025-05-30,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 26.05,2025-05-30,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 26.05,2025-05-30,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 26.05,2025-05-30,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 26.05,2025-05-30,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 26.05,2025-05-30,W1Name W1Surname-K1Name K1Surname 2025-04-09,odwolalo_dziecko
tydz. od 26.05,2025-05-30,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 26.05,2025-05-30,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 26.05,2025-05-30,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 26.05,2025-05-30,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 26.05,2025-05-30,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 26.05,2025-05-30,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 26.05,2025-05-30,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 02.06,2025-06-02,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 02.06,2025-06-02,W2Name W2Surname-K2Name K2Surname 2024-10-31,odwolalo_dziecko
tydz. od 02.06,2025-06-02,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 02.06,2025-06-02,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 02.06,2025-06-02,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 02.06,2025-06-02,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 02.06,2025-06-02,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 02.06,2025-06-02,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 02.06,2025-06-05,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 02.06,2025-06-05,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 02.06,2025-06-05,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 02.06,2025-06-05,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 02.06,2025-06-05,W5Name W5Surname-K5Name K5Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 02.06,2025-06-05,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 02.06,2025-06-05,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 02.06,2025-06-05,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 09.06,2025-06-12,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 09.06,2025-06-12,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 09.06,2025-06-12,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 09.06,2025-06-12,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 09.06,2025-06-12,W5Name W5Surname-K5Name K5Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 09.06,2025-06-12,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 09.06,2025-06-12,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 09.06,2025-06-12,W8Name W8Surname-K8Name K8Surname 2024-10-29,

