Textbox5
"Częstochowa / Szkoła Podstawowa nr 4 
stan na: 6/14/2025 4:43:30 PM"

tydzien,data_spotk,para,karta
tydz. od 05.05,2025-05-07,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 05.05,2025-05-07,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 05.05,2025-05-07,W5Name W5Surname-K5Name K5Surname 2024-11-20,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-07,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 05.05,2025-05-07,W7Name W7Surname-K7Name K7Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-07,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 05.05,2025-05-08,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 05.05,2025-05-08,W2Name W2Surname-K2Name K2Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-08,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 05.05,2025-05-08,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 05.05,2025-05-08,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 05.05,2025-05-08,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 05.05,2025-05-08,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 05.05,2025-05-08,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 05.05,2025-05-09,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 05.05,2025-05-09,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 05.05,2025-05-09,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-09,W4Name W4Surname-K4Name K4Surname 2025-02-25,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-09,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 05.05,2025-05-09,W6Name W6Surname-K6Name K6Surname 2025-01-09,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-09,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 05.05,2025-05-09,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 12.05,2025-05-13,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 12.05,2025-05-13,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 12.05,2025-05-13,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 12.05,2025-05-13,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 12.05,2025-05-13,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 12.05,2025-05-13,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 12.05,2025-05-13,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 12.05,2025-05-13,W8Name W8Surname-K8Name K8Surname 2025-01-15,brak_zajec
tydz. od 12.05,2025-05-14,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 12.05,2025-05-14,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 12.05,2025-05-14,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 12.05,2025-05-14,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 12.05,2025-05-14,W5Name W5Surname-K5Name K5Surname 2024-11-20,brak_zajec
tydz. od 12.05,2025-05-14,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 12.05,2025-05-14,W7Name W7Surname-K7Name K7Surname 2024-10-28,brak_zajec
tydz. od 12.05,2025-05-14,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 12.05,2025-05-14,W1Name W1Surname-K1Name K1Surname 2025-03-13,spotkanie_do_akceptacji
tydz. od 12.05,2025-05-14,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 12.05,2025-05-14,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 12.05,2025-05-14,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 12.05,2025-05-14,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 12.05,2025-05-14,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 12.05,2025-05-14,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 12.05,2025-05-14,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 12.05,2025-05-15,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 12.05,2025-05-15,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 12.05,2025-05-15,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 12.05,2025-05-15,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 12.05,2025-05-15,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 12.05,2025-05-15,W6Name W6Surname-K6Name K6Surname 2025-01-09,brak_zajec
tydz. od 12.05,2025-05-15,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 12.05,2025-05-15,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 12.05,2025-05-16,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 12.05,2025-05-16,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 12.05,2025-05-16,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,brak_zajec
tydz. od 12.05,2025-05-16,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 12.05,2025-05-16,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 12.05,2025-05-16,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 12.05,2025-05-16,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 12.05,2025-05-16,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 12.05,2025-05-16,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 12.05,2025-05-16,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 12.05,2025-05-16,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 12.05,2025-05-16,W4Name W4Surname-K4Name K4Surname 2025-02-25,odwolalo_dziecko
tydz. od 12.05,2025-05-16,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 12.05,2025-05-16,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 12.05,2025-05-16,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 12.05,2025-05-16,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 19.05,2025-05-21,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 19.05,2025-05-21,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 19.05,2025-05-21,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 19.05,2025-05-21,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 19.05,2025-05-21,W5Name W5Surname-K5Name K5Surname 2024-11-20,spotkanie_do_akceptacji
tydz. od 19.05,2025-05-21,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 19.05,2025-05-21,W7Name W7Surname-K7Name K7Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 19.05,2025-05-21,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 19.05,2025-05-22,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 19.05,2025-05-22,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 19.05,2025-05-22,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 19.05,2025-05-22,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 19.05,2025-05-22,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 19.05,2025-05-22,W6Name W6Surname-K6Name K6Surname 2025-01-09,spotkanie_do_akceptacji
tydz. od 19.05,2025-05-22,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 19.05,2025-05-22,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 19.05,2025-05-23,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 19.05,2025-05-23,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 19.05,2025-05-23,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 19.05,2025-05-23,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 19.05,2025-05-23,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 19.05,2025-05-23,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 19.05,2025-05-23,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 19.05,2025-05-23,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 19.05,2025-05-24,W1Name W1Surname-K1Name K1Surname 2025-03-13,wydarzenie_do_akceptacji
tydz. od 19.05,2025-05-24,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 19.05,2025-05-24,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 19.05,2025-05-24,W4Name W4Surname-K4Name K4Surname 2025-02-25,wydarzenie_do_akceptacji
tydz. od 19.05,2025-05-24,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 19.05,2025-05-24,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 19.05,2025-05-24,W7Name W7Surname-K7Name K7Surname 2024-10-28,wydarzenie_do_akceptacji
tydz. od 19.05,2025-05-24,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 26.05,2025-05-27,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 26.05,2025-05-27,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 26.05,2025-05-27,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 26.05,2025-05-27,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 26.05,2025-05-27,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 26.05,2025-05-27,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 26.05,2025-05-27,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 26.05,2025-05-27,W8Name W8Surname-K8Name K8Surname 2025-01-15,odwolal_wolontariusz
tydz. od 26.05,2025-05-28,W1Name W1Surname-K1Name K1Surname 2025-03-13,odwolal_wolontariusz
tydz. od 26.05,2025-05-28,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 26.05,2025-05-28,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 26.05,2025-05-28,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 26.05,2025-05-28,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 26.05,2025-05-28,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 26.05,2025-05-28,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 26.05,2025-05-28,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 26.05,2025-05-28,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 26.05,2025-05-28,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 26.05,2025-05-28,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 26.05,2025-05-28,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 26.05,2025-05-28,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 26.05,2025-05-28,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 26.05,2025-05-28,W7Name W7Surname-K7Name K7Surname 2024-10-28,wydarzenie_do_akceptacji
tydz. od 26.05,2025-05-28,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 26.05,2025-05-29,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 26.05,2025-05-29,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 26.05,2025-05-29,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 26.05,2025-05-29,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 26.05,2025-05-29,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 26.05,2025-05-29,W6Name W6Surname-K6Name K6Surname 2025-01-09,spotkanie_do_akceptacji
tydz. od 26.05,2025-05-29,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 26.05,2025-05-29,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 26.05,2025-05-30,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 26.05,2025-05-30,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 26.05,2025-05-30,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,odwolalo_dziecko
tydz. od 26.05,2025-05-30,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 26.05,2025-05-30,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 26.05,2025-05-30,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 26.05,2025-05-30,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 26.05,2025-05-30,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 26.05,2025-05-30,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 26.05,2025-05-30,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 26.05,2025-05-30,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 26.05,2025-05-30,W4Name W4Surname-K4Name K4Surname 2025-02-25,spotkanie_do_akceptacji
tydz. od 26.05,2025-05-30,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 26.05,2025-05-30,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 26.05,2025-05-30,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 26.05,2025-05-30,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 02.06,2025-06-03,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 02.06,2025-06-03,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 02.06,2025-06-03,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 02.06,2025-06-03,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 02.06,2025-06-03,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 02.06,2025-06-03,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 02.06,2025-06-03,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 02.06,2025-06-03,W8Name W8Surname-K8Name K8Surname 2025-01-15,odwolal_wolontariusz
tydz. od 02.06,2025-06-04,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 02.06,2025-06-04,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 02.06,2025-06-04,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 02.06,2025-06-04,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 02.06,2025-06-04,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 02.06,2025-06-04,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 02.06,2025-06-04,W7Name W7Surname-K7Name K7Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 02.06,2025-06-04,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 02.06,2025-06-06,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 02.06,2025-06-06,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 02.06,2025-06-06,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 02.06,2025-06-06,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 02.06,2025-06-06,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 02.06,2025-06-06,W6Name W6Surname-K6Name K6Surname 2025-01-09,spotkanie_do_akceptacji
tydz. od 02.06,2025-06-06,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 02.06,2025-06-06,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 09.06,2025-06-10,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 09.06,2025-06-10,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 09.06,2025-06-10,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 09.06,2025-06-10,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 09.06,2025-06-10,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 09.06,2025-06-10,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 09.06,2025-06-10,W7Name W7Surname-K7Name K7Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 09.06,2025-06-10,W8Name W8Surname-K8Name K8Surname 2025-01-15,

