Textbox5
"Katowice / Szkoła Podstawowa nr 1 
stan na: 6/14/2025 4:43:30 PM"

tydzien,data_spotk,para,karta
tydz. od 25.11,2024-11-26,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 25.11,2024-11-26,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 25.11,2024-11-26,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 25.11,2024-11-26,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 25.11,2024-11-26,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 25.11,2024-11-26,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 25.11,2024-11-26,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 25.11,2024-11-26,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 25.11,2024-11-26,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 25.11,2024-11-26,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 25.11,2024-11-26,W11Name W11Surname-K11Name K11Surname 2024-10-15,odwolal_wolontariusz
tydz. od 25.11,2024-11-26,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 25.11,2024-11-26,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 25.11,2024-11-26,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 25.11,2024-11-26,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 25.11,2024-11-26,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 25.11,2024-11-26,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 25.11,2024-11-26,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 25.11,2024-11-26,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 25.11,2024-11-26,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 25.11,2024-11-26,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 25.11,2024-11-26,W10Name W10Surname-K10Name K10Surname 2024-10-23,odwolalo_dziecko
tydz. od 25.11,2024-11-26,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 25.11,2024-11-26,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 25.11,2024-11-28,W1Name W1Surname-K1Name K1Surname 2025-03-03,odwolalo_dziecko
tydz. od 25.11,2024-11-28,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 25.11,2024-11-28,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 25.11,2024-11-28,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 25.11,2024-11-28,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 25.11,2024-11-28,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 25.11,2024-11-28,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 25.11,2024-11-28,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 25.11,2024-11-28,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 25.11,2024-11-28,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 25.11,2024-11-28,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 25.11,2024-11-28,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 25.11,2024-11-28,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 25.11,2024-11-28,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 25.11,2024-11-28,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 25.11,2024-11-28,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 25.11,2024-11-28,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 25.11,2024-11-28,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 25.11,2024-11-28,W7Name W7Surname-K7Name K7Surname 2024-10-25,spotkanie_zaakceptowane
tydz. od 25.11,2024-11-28,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 25.11,2024-11-28,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 25.11,2024-11-28,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 25.11,2024-11-28,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 25.11,2024-11-28,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 25.11,2024-11-29,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 25.11,2024-11-29,W2Name W2Surname-K2Name K2Surname 2024-10-30,spotkanie_do_akceptacji
tydz. od 25.11,2024-11-29,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 25.11,2024-11-29,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 25.11,2024-11-29,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 25.11,2024-11-29,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 25.11,2024-11-29,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 25.11,2024-11-29,W8Name W8Surname-K8Name K8Surname 2024-10-11,spotkanie_do_akceptacji
tydz. od 25.11,2024-11-29,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 25.11,2024-11-29,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 25.11,2024-11-29,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 25.11,2024-11-29,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 02.12,2024-12-02,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 02.12,2024-12-02,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 02.12,2024-12-02,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 02.12,2024-12-02,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 02.12,2024-12-02,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 02.12,2024-12-02,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 02.12,2024-12-02,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 02.12,2024-12-02,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 02.12,2024-12-02,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 02.12,2024-12-02,W10Name W10Surname-K10Name K10Surname 2024-10-23,odwolalo_dziecko
tydz. od 02.12,2024-12-02,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 02.12,2024-12-02,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 02.12,2024-12-02,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 02.12,2024-12-02,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 02.12,2024-12-02,W3Name W3Surname-K3Name K3Surname 2024-11-10,spotkanie_do_akceptacji
tydz. od 02.12,2024-12-02,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 02.12,2024-12-02,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 02.12,2024-12-02,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 02.12,2024-12-02,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 02.12,2024-12-02,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 02.12,2024-12-02,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 02.12,2024-12-02,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 02.12,2024-12-02,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 02.12,2024-12-02,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 02.12,2024-12-03,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 02.12,2024-12-03,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 02.12,2024-12-03,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 02.12,2024-12-03,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 02.12,2024-12-03,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 02.12,2024-12-03,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 02.12,2024-12-03,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 02.12,2024-12-03,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 02.12,2024-12-03,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 02.12,2024-12-03,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 02.12,2024-12-03,W11Name W11Surname-K11Name K11Surname 2024-10-15,odwolalo_dziecko
tydz. od 02.12,2024-12-03,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 02.12,2024-12-04,W1Name W1Surname-K1Name K1Surname 2025-03-03,odrabianie_zajec_zaakceptowane
tydz. od 02.12,2024-12-04,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 02.12,2024-12-04,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 02.12,2024-12-04,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 02.12,2024-12-04,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 02.12,2024-12-04,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 02.12,2024-12-04,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 02.12,2024-12-04,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 02.12,2024-12-04,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 02.12,2024-12-04,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 02.12,2024-12-04,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 02.12,2024-12-04,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 02.12,2024-12-04,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 02.12,2024-12-04,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 02.12,2024-12-04,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 02.12,2024-12-04,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 02.12,2024-12-04,W5Name W5Surname-K5Name K5Surname 2024-12-02,odwolal_wolontariusz
tydz. od 02.12,2024-12-04,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 02.12,2024-12-04,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 02.12,2024-12-04,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 02.12,2024-12-04,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 02.12,2024-12-04,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 02.12,2024-12-04,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 02.12,2024-12-04,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 02.12,2024-12-05,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 02.12,2024-12-05,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 02.12,2024-12-05,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 02.12,2024-12-05,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 02.12,2024-12-05,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 02.12,2024-12-05,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 02.12,2024-12-05,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 02.12,2024-12-05,W8Name W8Surname-K8Name K8Surname 2024-10-11,odrabianie_zajec_do_akceptacji
tydz. od 02.12,2024-12-05,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 02.12,2024-12-05,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 02.12,2024-12-05,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 02.12,2024-12-05,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 02.12,2024-12-05,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 02.12,2024-12-05,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 02.12,2024-12-05,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 02.12,2024-12-05,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 02.12,2024-12-05,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 02.12,2024-12-05,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 02.12,2024-12-05,W7Name W7Surname-K7Name K7Surname 2024-10-25,odwolalo_dziecko
tydz. od 02.12,2024-12-05,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 02.12,2024-12-05,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 02.12,2024-12-05,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 02.12,2024-12-05,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 02.12,2024-12-05,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 02.12,2024-12-05,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 02.12,2024-12-05,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 02.12,2024-12-05,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 02.12,2024-12-05,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 02.12,2024-12-05,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 02.12,2024-12-05,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 02.12,2024-12-05,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 02.12,2024-12-05,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 02.12,2024-12-05,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 02.12,2024-12-05,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 02.12,2024-12-05,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 02.12,2024-12-05,W12Name W12Surname-K12Name K12Surname 2024-11-29,spotkanie_zaakceptowane
tydz. od 02.12,2024-12-06,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 02.12,2024-12-06,W2Name W2Surname-K2Name K2Surname 2024-10-30,spotkanie_do_akceptacji
tydz. od 02.12,2024-12-06,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 02.12,2024-12-06,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 02.12,2024-12-06,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 02.12,2024-12-06,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 02.12,2024-12-06,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 02.12,2024-12-06,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 02.12,2024-12-06,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 02.12,2024-12-06,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 02.12,2024-12-06,W11Name W11Surname-K11Name K11Surname 2024-10-15,spotkanie_do_akceptacji
tydz. od 02.12,2024-12-06,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 09.12,2024-12-09,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 09.12,2024-12-09,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 09.12,2024-12-09,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 09.12,2024-12-09,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 09.12,2024-12-09,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 09.12,2024-12-09,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 09.12,2024-12-09,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 09.12,2024-12-09,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 09.12,2024-12-09,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 09.12,2024-12-09,W10Name W10Surname-K10Name K10Surname 2024-10-23,odwolalo_dziecko
tydz. od 09.12,2024-12-09,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 09.12,2024-12-09,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 09.12,2024-12-09,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 09.12,2024-12-09,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 09.12,2024-12-09,W3Name W3Surname-K3Name K3Surname 2024-11-10,spotkanie_do_akceptacji
tydz. od 09.12,2024-12-09,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 09.12,2024-12-09,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 09.12,2024-12-09,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 09.12,2024-12-09,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 09.12,2024-12-09,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 09.12,2024-12-09,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 09.12,2024-12-09,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 09.12,2024-12-09,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 09.12,2024-12-09,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 09.12,2024-12-10,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 09.12,2024-12-10,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 09.12,2024-12-10,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 09.12,2024-12-10,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 09.12,2024-12-10,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 09.12,2024-12-10,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 09.12,2024-12-10,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 09.12,2024-12-10,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 09.12,2024-12-10,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 09.12,2024-12-10,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 09.12,2024-12-10,W11Name W11Surname-K11Name K11Surname 2024-10-15,odwolalo_dziecko
tydz. od 09.12,2024-12-10,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 09.12,2024-12-10,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 09.12,2024-12-10,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 09.12,2024-12-10,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 09.12,2024-12-10,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 09.12,2024-12-10,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 09.12,2024-12-10,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 09.12,2024-12-10,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 09.12,2024-12-10,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 09.12,2024-12-10,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 09.12,2024-12-10,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 09.12,2024-12-10,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 09.12,2024-12-10,W12Name W12Surname-K12Name K12Surname 2024-11-29,spotkanie_do_akceptacji
tydz. od 09.12,2024-12-10,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 09.12,2024-12-10,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 09.12,2024-12-10,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 09.12,2024-12-10,W4Name W4Surname-K4Name K4Surname 2024-12-02,spotkanie_zaakceptowane
tydz. od 09.12,2024-12-10,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 09.12,2024-12-10,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 09.12,2024-12-10,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 09.12,2024-12-10,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 09.12,2024-12-10,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 09.12,2024-12-10,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 09.12,2024-12-10,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 09.12,2024-12-10,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 09.12,2024-12-11,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 09.12,2024-12-11,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 09.12,2024-12-11,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 09.12,2024-12-11,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 09.12,2024-12-11,W5Name W5Surname-K5Name K5Surname 2024-12-02,odwolalo_dziecko
tydz. od 09.12,2024-12-11,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 09.12,2024-12-11,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 09.12,2024-12-11,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 09.12,2024-12-11,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 09.12,2024-12-11,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 09.12,2024-12-11,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 09.12,2024-12-11,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 09.12,2024-12-11,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 09.12,2024-12-11,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 09.12,2024-12-11,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 09.12,2024-12-11,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 09.12,2024-12-11,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 09.12,2024-12-11,W6Name W6Surname-K6Name K6Surname 2024-12-02,spotkanie_zaakceptowane
tydz. od 09.12,2024-12-11,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 09.12,2024-12-11,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 09.12,2024-12-11,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 09.12,2024-12-11,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 09.12,2024-12-11,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 09.12,2024-12-11,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 09.12,2024-12-12,W1Name W1Surname-K1Name K1Surname 2025-03-03,odwolalo_dziecko
tydz. od 09.12,2024-12-12,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 09.12,2024-12-12,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 09.12,2024-12-12,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 09.12,2024-12-12,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 09.12,2024-12-12,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 09.12,2024-12-12,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 09.12,2024-12-12,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 09.12,2024-12-12,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 09.12,2024-12-12,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 09.12,2024-12-12,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 09.12,2024-12-12,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 09.12,2024-12-12,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 09.12,2024-12-12,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 09.12,2024-12-12,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 09.12,2024-12-12,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 09.12,2024-12-12,W5Name W5Surname-K5Name K5Surname 2024-12-02,spotkanie_zaakceptowane
tydz. od 09.12,2024-12-12,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 09.12,2024-12-12,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 09.12,2024-12-12,W8Name W8Surname-K8Name K8Surname 2024-10-11,spotkanie_zaakceptowane
tydz. od 09.12,2024-12-12,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 09.12,2024-12-12,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 09.12,2024-12-12,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 09.12,2024-12-12,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 09.12,2024-12-13,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 09.12,2024-12-13,W2Name W2Surname-K2Name K2Surname 2024-10-30,spotkanie_do_akceptacji
tydz. od 09.12,2024-12-13,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 09.12,2024-12-13,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 09.12,2024-12-13,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 09.12,2024-12-13,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 09.12,2024-12-13,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 09.12,2024-12-13,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 09.12,2024-12-13,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 09.12,2024-12-13,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 09.12,2024-12-13,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 09.12,2024-12-13,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 09.12,2024-12-13,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 09.12,2024-12-13,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 09.12,2024-12-13,W3Name W3Surname-K3Name K3Surname 2024-11-10,wydarzenie_do_akceptacji
tydz. od 09.12,2024-12-13,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 09.12,2024-12-13,W5Name W5Surname-K5Name K5Surname 2024-12-02,wydarzenie_do_akceptacji
